,Unnamed: 0,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,first_match_date,last_match_date
34406,34406,234415,Katerina,Dokidon,U,,,,,1989-09-11,1989-09-11
34407,34407,234416,Tania,Schoendorfer,U,,AUS,,,1989-09-18,1989-09-18
34408,34408,234417,Chawesa,Rareng,U,,THA,,,1990-04-30,1991-09-09
34409,34409,234418,Yu Qing,Fan,U,,CHN,,,1989-09-18,1989-09-18
34410,34410,234419,Mallika,Yongchantanasakul,U,,THA,,,1989-09-18,1989-09-18
34411,34411,234420,Rattinan,Sanguancheu,U,,THA,,,1990-04-30,1990-04-30
34412,34412,234421,Ana Paula,Lima,U,,POR,,,1989-09-18,1989-09-18
34413,34413,234422,Elizabeth,Coelho,U,,POR,,,1990-05-14,1990-05-14
34414,34414,234423,Jenny,Thielmann,U,,SWE,,,1990-02-12,1990-02-12
34415,34415,234424,Katarzyna,Lapinska,U,,POL,,,1989-09-18,1991-06-17
34416,34416,234425,Angie,Williams,U,,USA,,,1989-09-18,1989-09-18
34417,34417,234426,Raquel,Colvin,U,,USA,,,1989-09-18,1989-09-18
34418,34418,234427,Olivia,Graveraux,U,,FRA,,,1989-09-25,1991-05-20
34419,34419,234428,Simone,Russo,U,,ITA,,,1991-07-29,1991-07-29
34420,34420,234429,Carole,Zucarello,U,,ITA,,,1989-09-25,1989-09-25
34421,34421,234430,Erika,Kajitani,U,,JPN,,,1989-09-25,1989-09-25
34422,34422,234431,Noriko,Takagi,U,,JPN,,,1989-09-25,1989-10-09
34423,34423,234432,Victoria,Zvereva,U,,RUS,,,1989-10-09,1991-09-23
34424,34424,234433,Olga,Shaposhnikova,U,,RUS,,,1989-10-09,1990-10-01
34425,34425,234434,Akiko,Kotoyori,U,,JPN,,,1989-10-09,1989-10-09
34426,34426,234435,Karin,Moser,U,,SUI,,,1989-10-23,1990-10-22
34427,34427,234436,Valerie,Sprenger,U,,AUT,,,1989-10-23,1989-10-23
34428,34428,234437,Alexandra,Montilla,U,,USA,,,1989-10-23,1989-10-23
34429,34429,234438,Liesl,Sitton,U,,USA,,,1989-10-23,1990-10-22
34430,34430,234439,Valeria,Kohn,U,,BRA,,,1989-10-23,1990-10-29
34431,34431,234440,Luciana,Rocha,U,,BRA,,,1989-10-23,1989-10-30
34432,34432,234441,Antonello,Macedo,U,,BRA,,,1989-10-23,1990-08-13
34433,34433,234442,Carolina,Freitas,U,,BRA,,,1989-10-23,1989-10-30
34434,34434,234443,Sandra,Cosenza,U,,BRA,,,1989-10-23,1989-10-30
34435,34435,234444,Mouna,Kharchafi,U,,MAR,,,1989-10-30,1990-10-29
34436,34436,234445,Alexandra,Gassmann,U,,GER,,,1989-10-30,1990-02-26
34437,34437,234446,Natascha,Hacker,U,,GER,,,1989-10-30,1989-10-30
34438,34438,234447,Cristina,Ogawa,U,,BRA,,,1989-10-30,1994-11-28
34439,34439,234448,Luciana,Mello,U,,BRA,,,1989-10-30,1989-12-04
34440,34440,234449,Buffy,Baker,U,,USA,,,1989-11-06,1989-11-06
34441,34441,234450,Felicity,Withers,U,,AUS,,,1989-11-06,1989-11-13
34442,34442,234451,Sandra,Ugarriza,U,,PAR,,,1989-11-13,1991-04-08
34443,34443,234452,Vikki,Potter,U,,AUS,,,1989-11-13,1989-11-13
34444,34444,234453,Delia,Myers,U,,AUS,,,1989-11-13,1991-11-18
34445,34445,234454,Kelly,Wilson,U,,AUS,,,1989-11-13,1989-11-13
34446,34446,234455,Lesley,Parnell,U,,GBR,,,1989-11-13,1989-11-13
34447,34447,234456,Sonya,Zorec,U,,AUS,,,1989-11-20,1989-11-20
34448,34448,234457,Sue Ann,Ruddick,U,,AUS,,,1989-11-20,1989-11-20
34449,34449,234458,Nadine,Kingma,U,,AUS,,,1989-11-20,1989-11-20
34450,34450,234459,Elise,Tsalikis,U,,AUS,,,1989-11-20,1989-11-20
34451,34451,234460,Jurate,Masanauskas,U,,AUS,,,1989-11-20,1989-11-20
34452,34452,234461,Laura,Mauleon,U,,ARG,,,1989-11-20,1989-11-27
34453,34453,234462,Vanessa,Falter,U,,ARG,,,1989-11-20,1992-10-19
34454,34454,234463,Nadine,Aufschlag,U,,GER,,,1989-11-27,1990-07-09
34455,34455,234464,Romina,Rosales,U,,ARG,,,1989-11-27,1989-11-27
34456,34456,234465,Mariana,Silvestri,U,,ARG,,,1989-11-27,1990-06-25
34457,34457,234466,Carla,Bosco,U,,ARG,,,1989-11-27,1989-11-27
34458,34458,234467,Adriana,Chamoun,U,,FRA,,,1990-03-12,1990-03-12
34459,34459,234468,Cristiane,Tassi,U,,BRA,,,1989-12-04,1990-06-25
34460,34460,234469,Alessandra,Barros,U,,BRA,,,1989-12-04,1991-08-12
34461,34461,234470,Cinthia,Ribeiro,U,,BRA,,,1989-12-04,1989-12-04
34462,34462,234471,Miriam,Gondorova,U,20031205.0,SVK,,,2021-03-08,2021-03-22
34463,34463,234472,Valentina,Bertonazzi,U,20050505.0,ITA,,,2023-11-20,2024-11-18
34464,34464,234473,Charlotte,Florent,U,20030403.0,FRA,,,2021-03-08,2021-04-12
34465,34465,234474,Alyssa,Reguer,U,20060504.0,FRA,,,2021-07-26,2024-02-05
34466,34466,234475,Sarah,Tatu,U,20041107.0,GBR,,,2022-11-14,2024-05-20
34467,34467,234476,Therese,Harboe Holst,U,20050323.0,DEN,,,2021-03-08,2021-03-08
34468,34468,234477,Laura,Garcia Astudillo,U,20030130.0,ESP,,,2021-08-30,2023-11-13
34469,34469,234478,Sofia,Carpi,U,20060728.0,ITA,,,2022-01-31,2022-01-31
34470,34470,234479,Shanice,Roignot,U,20070105.0,FRA,,,2021-03-08,2023-03-13
34471,34471,234480,Ella,Hojnik,U,20050710.0,SLO,,,2022-01-31,2022-01-17
34472,34472,234481,Carolin,Raschdorf,U,20060903.0,GER,,,2021-03-08,2024-03-25
34473,34473,234482,Yvonna,Zuffova,U,20020427.0,SVK,,,2021-05-31,2022-06-06
34474,34474,234483,Celia,Bajo,U,20041017.0,ESP,,,2021-03-08,2023-03-13
34475,34475,234484,Constance,Levivier,U,20050208.0,FRA,,,2021-03-15,2023-03-06
34476,34476,234485,Emma,Claussmann,U,20040131.0,FRA,,,2021-03-08,2024-09-16
34477,34477,234486,Severine,Deppner,U,20070127.0,FRA,,,2023-06-12,2023-04-24
34478,34478,234487,Ines,Vandekerckhove,U,20070224.0,FRA,,,2023-03-06,2023-03-06
34479,34479,234488,Kimberly,Chaba,U,19990122.0,FRA,,,2021-03-08,2023-03-06
34480,34480,234489,Clarisse,Aussert,U,20021108.0,FRA,,,2021-07-19,2022-03-14
34481,34481,234490,Thessy,Ntondele Zinga,U,20060418.0,FRA,,,2021-03-08,2024-11-18
34482,34482,234491,Agostina,Breval,U,20051130.0,FRA,,,2021-09-06,2023-10-23
34483,34483,234492,Malikaa,Marathe,R,20030101.0,IND,,Q63191311,2021-03-08,2021-03-08
34484,34484,234493,Ariana,Dharmadhikari,U,20000113.0,IND,,,2021-03-08,2021-03-08
34485,34485,234494,Lucky Wafa,Khan,U,20050928.0,IND,,,2021-03-08,2022-12-05
34486,34486,234495,Mohini,Ghule,U,20030821.0,IND,,,2021-03-08,2024-09-23
34487,34487,234496,Maitri Rajesh,Patel,U,20021004.0,IND,,,2021-03-08,2022-02-21
34488,34488,234497,Himadri,Kashyap,U,20020518.0,IND,,,2021-03-08,2024-09-02
34489,34489,234498,Vaidehi,Katkar,U,20001123.0,IND,,,2021-03-08,2021-03-08
34490,34490,234499,Sudipta,Kumar,U,20030107.0,IND,,,2021-03-08,2022-06-20
34491,34491,234500,Hrudaya,Shah,U,20031117.0,IND,,,2021-03-08,2021-03-08
34492,34492,234501,Sanika,Kambli,U,20020529.0,IND,,,2021-03-08,2024-02-26
34493,34493,234502,Rutuja,Chaphalkar,U,20040701.0,USA,,,2021-03-08,2021-03-08
34494,34494,234503,Amulya,Penikalapati,U,20020715.0,IND,,,2021-03-08,2021-03-08
34495,34495,234504,Yashika,Venu,U,20050331.0,IND,,,2021-03-08,2021-11-29
34496,34496,234505,Aanisha Rahul,Shewate,U,20030702.0,IND,,,2021-03-08,2021-03-08
34497,34497,234506,Isabelle,Cherny,U,20040323.0,GBR,,,2023-09-04,2024-06-17
34498,34498,234507,Amber,Maatman,U,20020804.0,NED,,,2022-08-29,2024-09-23
34499,34499,234508,Dasha,Zhabotina,U,20041018.0,UKR,,,2022-02-28,2022-03-21
34500,34500,234509,M,Waddell,U,,AUS,,,,
34501,34501,234510,A,Brown,U,,AUS,,,,
34502,34502,234511,DUPE L,Lindner,U,,AUS,,,,
34503,34503,234512,Greta,Baddams,U,,AUS,,,,
34504,34504,234513,Doreen,Sansoni,R,19111011.0,SRI,,Q42298443,,
34505,34505,234514,Norma,Stowe,U,,USA,,,,
34506,34506,234515,Edna,Paul,U,,USA,,,,
34507,34507,234516,Pauline,Wilder,U,,USA,,,,
34508,34508,234517,Barbara,Randolph,U,,USA,,,,
34509,34509,234518,G,Charlier,U,,AUS,,,,
34510,34510,234519,Billie,Tapscott,R,19030531.0,RSA,,Q11688058,,
34511,34511,234520,Phyllis,Anderson,U,,RSA,,,,
34512,34512,234521,Janette,Robb,U,,NZL,,,,
34513,34513,234522,Marjorie,Rath,U,,USA,,,,
34514,34514,234523,Helen,Dillon,U,,USA,,,,
34515,34515,234524,Louise,Brooks,U,,USA,,,,
34516,34516,234525,Elizabeth,Hardee,U,,USA,,,,
34517,34517,234526,Helen,Cowles Leonard,U,,USA,,,,
34518,34518,234527,Mrs,Tarr,U,,USA,,,,
34519,34519,234528,Delight,Treffeisen,U,,USA,,,,
34520,34520,234529,Sarah,Tarr,U,,USA,,,,
34521,34521,234530,Natalie,Parramore,U,,USA,,,,
34522,34522,234531,Frances,Newton,U,,USA,,,,
34523,34523,234532,Peggy,Feightner,U,,USA,,,,
34524,34524,234533,Marjorie,Stevens,U,,AUS,,,,
34525,34525,234534,Doreen,Cock,U,,AUS,,,,
34526,34526,234535,Val,Pellew,U,19261202.0,AUS,,,,
34527,34527,234536,Barbara,Cane,U,,AUS,,,,
34528,34528,234537,Shirley,Grant,U,,AUS,,,,
34529,34529,234538,Norma,Reid,U,,AUS,,,,
34530,34530,234539,Louisa,Huntley,U,,USA,,,,
34531,34531,234540,Helen Dora,Savage,U,,USA,,,,
34532,34532,234541,Edith,Wright,U,,USA,,,,
34533,34533,234542,Greta,Staton,U,,USA,,,,
34534,34534,234543,Dottie,Holbrook,U,,USA,,,,
34535,34535,234544,Marie,Price,U,,USA,,,,
34536,34536,234545,Peggy,Moore,U,,USA,,,,
34537,34537,234546,Betty,Grimes,U,,USA,,,,
34538,34538,234547,Dottie,Jefferson,U,,USA,,,,
34539,34539,234548,Melba,Garcia,U,,CAN,,,,
34540,34540,234549,Catherine,Sample,U,19130226.0,USA,,,,
34541,34541,234550,Marta,Quitllian,U,,USA,,,,
34542,34542,234551,Madeline,Kirchman,U,,USA,,,,
34543,34543,234552,DUPE Mary Lou,Beyer,U,,USA,,,,
34544,34544,234553,Arlene,Segal,U,,USA,,,,
34545,34545,234554,Val,Partago,U,,USA,,,,
34546,34546,234555,Mrs George,Dickey,U,,USA,,,,
34547,34547,234556,Jimmie,Ellis,U,,USA,,,,
34548,34548,234557,Betty,Sullivan,U,,USA,,,,
34549,34549,234558,Winnie,Harpell,R,,CAN,,,,
34550,34550,234559,Phyllis,Kane,U,,USA,,,,
34551,34551,234560,Elizabeth,Steele,U,,USA,,,,
34552,34552,234561,Marilyn,Dickinson,U,,USA,,,,
34553,34553,234562,Mrs G W,Knight,U,,USA,,,,
34554,34554,234563,Mrs K A,Herrhammer,U,,USA,,,,
34555,34555,234564,Josephine,Sanfilippo,U,,USA,,,,
34556,34556,234565,Mrs Richard,Montgomery Bolton,U,,USA,,,,
34557,34557,234566,Yvonne,Hoyaux,U,,BEL,,,,
34558,34558,234567,Bernice,Fross,U,,USA,,,,
34559,34559,234568,Ery,Broman,U,,FIN,,,,
34560,34560,234569,Marianne,Hellstrom,U,,FIN,,,,
34561,34561,234570,Janet,Raye,U,,USA,,,,
34562,34562,234571,Marion,Kierbow,U,,USA,,,,
34563,34563,234572,G,Paton,U,,GBR,,,,
34564,34564,234573,J,Bremner,U,,GBR,,,,
34565,34565,234574,Mrs T,Ward,U,,RHO,,,,
34566,34566,234575,DUPE Ruth,Smith,U,,RSA,,,,
34567,34567,234576,Sheila,Painter,U,,RSA,,,,
34568,34568,234577,Mrs,Siddle,U,,RSA,,,,
34569,34569,234578,Mrs L,Hammill,U,,RSA,,,,
34570,34570,234579,Mrs,Mason,U,,RSA,,,,
34571,34571,234580,Mrs E,Mclachlan,U,,RSA,,,,
34572,34572,234581,Mrs M,Barnes,U,,RSA,,,,
34573,34573,234582,Mrs,Spence,U,,RSA,,,,
34574,34574,234583,Hester,Ochse,U,,RSA,,,,
34575,34575,234584,Olga,Brunette,U,,RSA,,,,
34576,34576,234585,Joan,Haines,U,,RSA,,,,
34577,34577,234586,May,Munro,U,,RSA,,,,
34578,34578,234587,Barbara,Legg,U,19150721.0,GBR,,,,
34579,34579,234588,Joy,Cox,U,,GBR,,,,
34580,34580,234589,Mrs N V,Johnson,U,,GBR,,,,
34581,34581,234590,Audrey,Wenyon,U,,GBR,,,,
34582,34582,234591,N,Wisard,U,,GBR,,,,
34583,34583,234592,Elinor,Windsor Aubrey,U,,GBR,,,,
34584,34584,234593,Ellie,Motter,U,,USA,,,,
34585,34585,234594,Mrs,Allison,U,,USA,,,,
34586,34586,234595,Elizabeth,Eby,U,,USA,,,,
34587,34587,234596,Molly,Turner,U,,AUS,,,,
34588,34588,234597,W,Milledge,U,,AUS,,,,
34589,34589,234598,F J,White,U,,AUS,,,,
34590,34590,234599,E,Zschech,U,,AUS,,,,
34591,34591,234600,,Graham,U,,AUS,,,,
34592,34592,234601,,Mcgowling,U,,AUS,,,,
34593,34593,234602,F,Taylor,U,,AUS,,,,
34594,34594,234603,Muriel,Boucher,U,,GBR,,,,
34595,34595,234604,T,Stevenson,U,,GBR,,,,
34596,34596,234605,T C,Johnson,U,,GBR,,,,
34597,34597,234606,Renate,Mechel,U,19170820.0,NED,,,,
34598,34598,234607,J W,James,U,,GBR,,,,
34599,34599,234608,Mrs,Goodwin,U,,GBR,,,,
34600,34600,234609,Joan,Ingram,U,19100228.0,GBR,,,,
34601,34601,234610,,Ferns,U,,GBR,,,,
34602,34602,234611,Patsy,Oconnell,U,,GBR,,,,
34603,34603,234612,Homan,Knox,U,,GBR,,,,
34604,34604,234613,DUPE Pam,Goodwyn,U,,IRL,,,,
34605,34605,234614,,Donpon,U,,AUS,,,,
34606,34606,234615,Robin,Briscoe,U,,USA,,,,
34607,34607,234616,Doris Mae,Donnelly,U,,USA,,,,
34608,34608,234617,Marjorie,Neuschaefer,U,,USA,,,,
34609,34609,234618,Elaine,Donnelly,U,,USA,,,,
34610,34610,234619,Joanne,Brooke,U,,USA,,,,
34611,34611,234620,M,Feuer,U,,USA,,,,
34612,34612,234621,Jane,Cooper,U,,USA,,,,
34613,34613,234622,J,Doyly Hughes,U,,GBR,,,,
34614,34614,234623,Mrs J H,Cairns,U,,GBR,,,,
34615,34615,234624,Mrs A F D,Standfast,U,,GBR,,,,
34616,34616,234625,Mrs J,Burt,U,,GBR,,,,
34617,34617,234626,Mrs P H,Platt,U,,GBR,,,,
34618,34618,234627,A W,Harden,U,,GBR,,,,
34619,34619,234628,Lilly,Godefroy,U,,NED,,,,
34620,34620,234629,Mrs R H D,Lutyens,U,,NED,,,,
34621,34621,234630,Carmen,Puig,U,,ESP,,,,
34622,34622,234631,Losse,De Farrones,U,,ESP,,,,
34623,34623,234632,Bess,Fickert,U,,USA,,,,
34624,34624,234633,Delia,Balli De Caimi Garmendia,U,,ARG,,,,
34625,34625,234634,Angela,Girelli,U,,ARG,,,,
34626,34626,234635,J S,Haste,U,,GBR,,,,
34627,34627,234636,F,Obeirne Ryan,U,,GBR,,,,
34628,34628,234637,Mrs F E,Birkby,U,,GBR,,,,
34629,34629,234638,Mrs E M,Sheldon,U,,GBR,,,,
34630,34630,234639,Betty,Marsh,U,,GBR,,,,
34631,34631,234640,Aline Mary,Knapp,U,19080711.0,GBR,,,,
34632,34632,234641,Joanna,Russocki,U,,GBR,,,,
34633,34633,234642,Mary,Cootes,U,19120509.0,USA,,,,
34634,34634,234643,Gladys,Southam,U,,GBR,,,,
34635,34635,234644,Mrs,Stone,U,,GBR,,,,
34636,34636,234645,Mrs J J,James,U,,GBR,,,,
34637,34637,234646,Mrs S M,Fish,U,,GBR,,,,
34638,34638,234647,Pauline,Oconnell,U,,GBR,,,,
34639,34639,234648,Mrs B,Mark,U,,GBR,,,,
34640,34640,234649,Nancy,Mcpherson Grant,U,,GBR,,,,
34641,34641,234650,Mrs,Jansig,U,,GBR,,,,
34642,34642,234651,Mrs,Gladstone,U,,GBR,,,,
34643,34643,234652,DUPE V,Eggard,U,,GBR,,,,
34644,34644,234653,A,Marsh,U,,GBR,,,,
34645,34645,234654,Mrs,Winkworth,U,,GBR,,,,
34646,34646,234655,Anette,Murphy,U,,USA,,,,
34647,34647,234656,Betty,Nuthall,R,19110523.0,GBR,,Q467476,,
34648,34648,234657,,Mcfarlene,U,,AUS,,,,
34649,34649,234658,Mrs,Waterford,U,,AUS,,,,
34650,34650,234659,R D,Lines,U,,GBR,,,,
34651,34651,234660,Gladys,Osborne,U,19060726.0,GBR,,,,
34652,34652,234661,Mrs R,Gibson,U,,GBR,,,,
34653,34653,234662,Ann,Presor Farnor,U,,USA,,,,
34654,34654,234663,Suzanne,Morton,U,,USA,,,,
34655,34655,234664,Tina,Wahl,U,,USA,,,,
34656,34656,234665,Clara Lee,Doll,U,,USA,,,,
34657,34657,234666,Marilyn,Levinson,U,,USA,,,,
34658,34658,234667,Alice,Arterburn,U,,USA,,,,
34659,34659,234668,Mrs Douglas,Morton,U,,USA,,,,
34660,34660,234669,Mary,Mackey Robbins,U,,USA,,,,
34661,34661,234670,Cody,Fowler,U,,USA,,,,
34662,34662,234671,Mrs Lawrence,Peterson,U,,USA,,,,
34663,34663,234672,Patricia,Tafel,U,,USA,,,,
34664,34664,234673,Ann,Cooley,U,,USA,,,,
34665,34665,234674,Mrs,Bradford,U,,USA,,,,
34666,34666,234675,Yvonne,Webster,U,,GBR,,,,
34667,34667,234676,Yvonne,Brown,U,19001202.0,GBR,,,,
34668,34668,234677,Eleanor,Audrey,U,,USA,,,,
34669,34669,234678,Mary,Chamberlain,U,,GBR,,,,
34670,34670,234679,DUPE Trudi,Blaisse,U,19170404.0,NED,,,,
34671,34671,234680,DUPE Stella,Mason,U,,GBR,,,,
34672,34672,234681,Marion,Bender,U,,USA,,,,
34673,34673,234682,Helen,Prehn,U,,USA,,,,
34674,34674,234683,Betty,Cobb,U,,USA,,,,
34675,34675,234684,Jane,Masterson,U,,USA,,,,
34676,34676,234685,Janice,Blauvelt,U,,USA,,,,
34677,34677,234686,Jane,Stanton,U,,USA,,,,
34678,34678,234687,Mrs M,Cornell,U,,GBR,,,,
34679,34679,234688,Elizabeth,Goetsch,U,,USA,,,,
34680,34680,234689,Pearl,Mccoy,U,,USA,,,,
34681,34681,234690,Elaine,Passow Lamp,U,,USA,,,,
34682,34682,234691,Jane,Seymour,U,,USA,,,,
34683,34683,234692,Janet,Tillotsen,U,,USA,,,,
34684,34684,234693,Margaret,Paton,U,,USA,,,,
34685,34685,234694,Elizabeth,Patterson,U,,USA,,,,
34686,34686,234695,Joanne,Dunn Gibson,U,,USA,,,,
34687,34687,234696,Ruth,Barnes,U,,USA,,,,
34688,34688,234697,Vivian,Greenberg,U,,USA,,,,
34689,34689,234698,Ann,Nestor Di Leone,U,,USA,,,,
34690,34690,234699,Mimi,Lewis,U,,USA,,,,
34691,34691,234700,Frances,Knock,U,,USA,,,,
34692,34692,234701,Mrs,Solcova,U,,CZE,,,,
34693,34693,234702,Mrs F,Ocathain,U,,IRL,,,,
34694,34694,234703,R,Healey,U,,IRL,,,,
34695,34695,234704,E,Mcclaughrey,U,,IRL,,,,
34696,34696,234705,,Blainey,U,,IRL,,,,
34697,34697,234706,Mrs T,Fitzherbert,U,,IRL,,,,
34698,34698,234707,Mrs B,Ogorman,U,,IRL,,,,
34699,34699,234708,J,Sanders,U,,GBR,,,,
34700,34700,234709,J,Keightley,U,,GBR,,,,
34701,34701,234710,Mrs M M,Wood,U,,GBR,,,,
34702,34702,234711,P H,Wooldridge,U,,GBR,,,,
34703,34703,234712,Patsy,Jellett,U,,USA,,,,
34704,34704,234713,Jean,Abbott,U,,USA,,,,
34705,34705,234714,Eleanor,Mccormick,U,,USA,,,,
34706,34706,234715,Ruth,Dellinger,U,,USA,,,,
34707,34707,234716,Sally,Nenner,U,,USA,,,,
34708,34708,234717,Betty,Shellenberger,U,,USA,,,,
34709,34709,234718,,Harmsworth,U,,RSA,,,,
34710,34710,234719,Alice,Hathorn,U,,RSA,,,,
34711,34711,234720,Emily,Flickinger,U,,USA,,,,
34712,34712,234721,Harriet,Holmes,U,,USA,,,,
34713,34713,234722,Marianne,Gallagher,U,,USA,,,,
34714,34714,234723,Ann,Holmes,U,,USA,,,,
34715,34715,234724,Betty,Mohr,U,,USA,,,,
34716,34716,234725,Betty,Matthews,U,,USA,,,,
34717,34717,234726,Mary,Laike,U,,USA,,,,
34718,34718,234727,Mrs George,Ball,U,,USA,,,,
34719,34719,234728,Carolyn,Madsen,U,,USA,,,,
34720,34720,234729,Mrs A D,Lantham,U,,GBR,,,,
34721,34721,234730,Mrs,Evans,U,,GBR,,,,
34722,34722,234731,H,Green,U,,GBR,,,,
34723,34723,234732,Mrs,Davies,U,,GBR,,,,
34724,34724,234733,R,Stratton,U,,GBR,,,,
34725,34725,234734,Patsy,Saunders,U,,USA,,,,
34726,34726,234735,Libby,Slubin,U,,USA,,,,
34727,34727,234736,Mrs Hall,Starling,U,,USA,,,,
34728,34728,234737,Mrs Stuart,Mittnacht,U,,USA,,,,
34729,34729,234738,Katherine,Harmer,U,,USA,,,,
34730,34730,234739,Edith,Martin,U,,USA,,,,
34731,34731,234740,Jane,Herlands,U,,USA,,,,
34732,34732,234741,Madelyn,Wolinsky,U,,USA,,,,
34733,34733,234742,DUPE Mary,Kenney,U,,USA,,,,
34734,34734,234743,Ann,Edison,U,,USA,,,,
34735,34735,234744,Eva,Lake,U,,USA,,,,
34736,34736,234745,Ann,Turow,U,,USA,,,,
34737,34737,234746,Margaret,Nevins,U,,USA,,,,
34738,34738,234747,Margaret,Manning,U,,USA,,,,
34739,34739,234748,Barbara,Davis,U,,USA,,,,
34740,34740,234749,Minnie,Monteath,U,,USA,,,,
34741,34741,234750,Jane,Cobb,U,,USA,,,,
34742,34742,234751,Dot,Chandler,U,,USA,,,,
34743,34743,234752,Frances,Egan,U,,USA,,,,
34744,34744,234753,Sally,Holt,U,,USA,,,,
34745,34745,234754,Marie,Hill,U,,USA,,,,
34746,34746,234755,Daisy,Biddle,U,,USA,,,,
34747,34747,234756,Barbara,Epstein,U,,USA,,,,
34748,34748,234757,Betty Mae,Cohn,U,,USA,,,,
34749,34749,234758,Mona,Jordan,U,,USA,,,,
34750,34750,234759,Phoebe,Johnson,U,,USA,,,,
34751,34751,234760,DUPE Norma,Luhrman,U,,USA,,,,
34752,34752,234761,Marie,Dunaromh,U,,USA,,,,
34753,34753,234762,Nancy,Rhodes,U,,USA,,,,
34754,34754,234763,,Bourne,U,,USA,,,,
34755,34755,234764,Julia,Wood,U,,USA,,,,
34756,34756,234765,Peggy,Bostwick,U,,USA,,,,
34757,34757,234766,Denise,Taylor,U,,USA,,,,
34758,34758,234767,Louella,Livingston,U,,USA,,,,
34759,34759,234768,Florence,Bercut,U,,USA,,,,
34760,34760,234769,Peggy,Adams,U,,USA,,,,
34761,34761,234770,Nancy,Vinson,U,,USA,,,,
34762,34762,234771,Elinor,Grob,U,,SUI,,,,
34763,34763,234772,,Blaizot,U,,SUI,,,,
34764,34764,234773,,Benveniste,U,,SUI,,,,
34765,34765,234774,Desiree,Keating,U,,CAN,,,,
34766,34766,234775,Lorna,Rice,U,,CAN,,,,
34767,34767,234776,Michele,Charlebois,U,,CAN,,,,
34768,34768,234777,Barbara,Benoit,U,,CAN,,,,
34769,34769,234778,Beryl,Butt,U,,CAN,,,,
34770,34770,234779,Betty,Fahey,U,,CAN,,,,
34771,34771,234780,Marion,Ogilvie,U,,CAN,,,,
34772,34772,234781,Mrs,Sprung,U,,CAN,,,,
34773,34773,234782,Betty,Cowan,U,,CAN,,,,
34774,34774,234783,Betty,Snell,U,,CAN,,,,
34775,34775,234784,Ruth,Platt,U,,CAN,,,,
34776,34776,234785,Enid,Nichols,U,,CAN,,,,
34777,34777,234786,Ruth,Mckee,U,,CAN,,,,
34778,34778,234787,Audrey,Bradshaw,U,,CAN,,,,
34779,34779,234788,Pat,Adams,U,19240220.0,CAN,,,,
34780,34780,234789,Lillian,Blocksidge,U,,CAN,,,,
34781,34781,234790,Marguerite,Carta,U,,CAN,,,,
34782,34782,234791,Beryl,Mundoll,U,,CAN,,,,
34783,34783,234792,Marjorie,Mcinnis,U,,CAN,,,,
34784,34784,234793,Jean,Mcfarlane,U,,CAN,,,,
34785,34785,234794,Joey,Abbey,U,,CAN,,,,
34786,34786,234795,Germaine,Tremblay,U,,CAN,,,,
34787,34787,234796,Dorothy,Obrien,U,,CAN,,,,
34788,34788,234797,Stina,Stenman,U,,FIN,,,,
34789,34789,234798,Nelly,Levy,U,,FRA,,,,
34790,34790,234799,Simone,Kleinadel,U,,FRA,,,,
34791,34791,234800,Henriette,Morel Deville,U,,FRA,,,,
34792,34792,234801,Cosette,Saint Omer Roy,U,19070306.0,FRA,,Q104532209,,
34793,34793,234802,Anny,Oetiker,U,,SUI,,,,
34794,34794,234803,,Pillois,U,,SUI,,,,
34795,34795,234804,Ruth,Maguire,U,19121209.0,USA,,,,
34796,34796,234805,Jane,Wilmerdind,U,,USA,,,,
34797,34797,234806,D S B,Day,U,,GBR,,,,
34798,34798,234807,V S,Wilson,U,,GBR,,,,
34799,34799,234808,Mrs J N,Goodwin,U,,GBR,,,,
34800,34800,234809,,Fearnside Speed,U,,GBR,,,,
34801,34801,234810,H M,Dence,U,,GBR,,,,
34802,34802,234811,J E F,Hine,U,,GBR,,,,
34803,34803,234812,G L,Fletcher,U,,GBR,,,,
34804,34804,234813,G,Cowney,U,,GBR,,,,
34805,34805,234814,G M,Kingham,U,,GBR,,,,
34806,34806,234815,P J,Lazden,U,,GBR,,,,
34807,34807,234816,Mrs M,Swanston,U,,GBR,,,,
34808,34808,234817,B,Grace,U,,GBR,,,,
34809,34809,234818,R G,Jones,U,,USA,,,,
34810,34810,234819,Mrs William S,Smith,U,,USA,,,,
34811,34811,234820,Mrs P,Colyer,U,,GBR,,,,
34812,34812,234821,S E,Winway,U,,GBR,,,,
34813,34813,234822,B V,Swain,U,,GBR,,,,
34814,34814,234823,Mrs D,Kerr,U,,GBR,,,,
34815,34815,234824,Mrs O M,Tatham,U,,GBR,,,,
34816,34816,234825,D,Uber,U,,GBR,,,,
34817,34817,234826,Mrs J F,Pearcy,U,,GBR,,,,
34818,34818,234827,J M,Ackland,U,,GBR,,,,
34819,34819,234828,J R E,Weeks,U,,GBR,,,,
34820,34820,234829,E C,Snushal,U,,GBR,,,,
34821,34821,234830,Dorothy,Haydon,U,,GBR,,,,
34822,34822,234831,C,Troman,U,,GBR,,,,
34823,34823,234832,B S,Townley,U,,GBR,,,,
34824,34824,234833,A,Briscoe,U,,GBR,,,,
34825,34825,234834,Mrs E,Jewell,U,,GBR,,,,
34826,34826,234835,A,Stares,U,,GBR,,,,
34827,34827,234836,Mrs A A,Slocock,U,,GBR,,,,
