,Unnamed: 0,player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id,first_match_date,last_match_date
18980,18980,118996,Gasper,Pavli,U,19830222.0,SLO,,,2003-06-02,2003-06-02
18981,18981,118997,Anze,Cevka,R,19850210.0,SLO,,,2003-06-02,2003-06-02
18982,18982,118998,Jaime,Clarke,U,19880601.0,MEX,,,2003-11-03,2011-08-15
18983,18983,118999,Antti,Tuomi,R,19830514.0,FIN,,,2003-08-04,2004-06-28
18984,18984,119000,Vahe,Assadourian,R,19851020.0,USA,,,2003-09-08,2012-06-04
18985,18985,119001,Bosko,Simundza,U,19810101.0,CRO,,,2003-03-10,2003-08-25
18986,18986,119002,Barry,Mclaren,U,19830901.0,GBR,,,2003-06-09,2003-06-09
18987,18987,119003,Aron,Balog,U,19831205.0,GER,,,2003-06-16,2003-06-16
18988,18988,119004,Sean,Kenney,U,19810527.0,USA,,,2002-07-08,2003-09-15
18989,18989,119005,Nathan,Forster,U,19840729.0,USA,,,2003-09-15,2003-09-15
18990,18990,119006,Nestor,Bernabe,R,19791208.0,USA,,,2003-09-15,2003-09-15
18991,18991,119007,Tyrell,Diaz Stevens,U,19810605.0,AUS,,,2003-09-22,2004-05-03
18992,18992,119008,Pascal,Uwimana Kazungu,U,19860625.0,RWA,,,2003-09-15,2003-09-22
18993,18993,119009,Sebastian,Pena,L,19841118.0,CHI,,,2003-09-15,2003-09-15
18994,18994,119010,Sylvain,Rutikanga,U,19730111.0,RWA,,,2003-09-15,2003-09-22
18995,18995,119011,Clemens,Breuss,U,19840620.0,AUT,,,2003-09-22,2003-09-22
18996,18996,119012,Jean Paul,Nshimiyimana,U,19870410.0,RWA,,,2003-09-22,2004-09-27
18997,18997,119013,Patrik,Jarestrand,U,19820603.0,SWE,,,2003-09-15,2003-09-15
18998,18998,119014,Ravi Shankar,Pathanjali,L,19820703.0,IND,,,2004-06-07,2007-02-26
18999,18999,119015,Joseph,Schmulian,U,19790419.0,USA,,,2005-05-16,2005-08-08
19000,19000,119016,Mark,Riddell,U,19820811.0,USA,,,2003-06-23,2005-01-10
19001,19001,119017,David,Goulet,R,19860402.0,CAN,,,2003-06-23,2004-06-14
19002,19002,119018,Mohammed Fazal,Khan,U,19870305.0,KEN,,,2003-09-15,2003-09-15
19003,19003,119019,Myalikkuli,Mamedkuliyev,R,19870830.0,TKM,,,2004-10-25,2005-09-05
19004,19004,119020,Jozef,Maras,U,19851226.0,SVK,,,2003-09-15,2006-07-31
19005,19005,119021,Markus,Schiller,R,19810916.0,GER,,,2003-09-15,2006-08-21
19006,19006,119022,Davide,Minetti,U,19860313.0,ITA,,,2003-09-15,2003-09-15
19007,19007,119023,Akash,Sharma,U,19831011.0,IND,,,2003-06-02,2003-09-15
19008,19008,119024,Matej,Smolek,U,19860917.0,SVK,,,2003-09-08,2003-09-08
19009,19009,119025,Petr,Savrda,U,19841014.0,CZE,,,2003-09-08,2003-09-08
19010,19010,119026,Richard,Senkar,U,19740428.0,SVK,,,2003-09-08,2003-09-08
19011,19011,119027,Omari,Murgulia,U,19851130.0,GEO,,,2003-06-30,2003-06-30
19012,19012,119028,Levan,Grigolashvili,U,19860525.0,RUS,,,2003-06-30,2003-06-30
19013,19013,119029,Hovhannes,Davtyan,U,19850617.0,ARM,,,2008-07-21,2008-07-21
19014,19014,119030,Hayk,Zohranyan,U,19810101.0,ARM,,,2003-06-30,2007-07-16
19015,19015,119031,Sorin Toma,Rus,U,19850518.0,ROU,,,2003-06-16,2004-08-23
19016,19016,119032,Alin Alexandru,Simion,R,19850205.0,ROU,,,2003-08-25,2004-06-07
19017,19017,119033,Mihai Lucian,Ciuntea,U,19840223.0,ROU,,,2003-06-23,2006-05-15
19018,19018,119034,Gyorgy,Kiss,U,19790602.0,HUN,,,2003-05-05,2003-05-05
19019,19019,119035,Tibor,Szathmary,U,19820405.0,HUN,,,2000-08-21,2003-05-05
19020,19020,119036,Norbert,Pakai,U,19830416.0,HUN,,,2003-05-05,2004-05-24
19021,19021,119037,Philippe,Haas,U,19830416.0,FRA,,,2003-07-07,2003-09-15
19022,19022,119038,Marco,Pansi,U,19860121.0,AUT,,,2003-07-07,2003-07-07
19023,19023,119039,Jimmy,Haney,U,19800609.0,USA,,,2003-07-07,2003-07-07
19024,19024,119040,Mikhail,Ptukhin,R,19860320.0,RUS,,,2004-11-08,2009-04-13
19025,19025,119041,Kakha,Maisuradze,U,19851128.0,GEO,,,2003-07-07,2003-07-07
19026,19026,119042,Zviad,Tsertsvadze,U,19801019.0,GEO,,,2003-07-07,2003-07-07
19027,19027,119043,Alberto,Cornelio Martinez,U,19840718.0,ESP,,,2004-05-10,2005-08-01
19028,19028,119044,Jorge,Montesinos Perales,R,19860204.0,ESP,,,2004-08-02,2004-08-02
19029,19029,119045,Javier,Gimenez Garcia,U,19841113.0,ESP,,,2002-04-29,2005-05-16
19030,19030,119046,Eden,Lica,R,19840608.0,ROU,,,2003-06-30,2003-06-30
19031,19031,119047,Bogdan,Buneci,U,19851216.0,ROU,,,2006-08-28,2007-05-28
19032,19032,119048,Marko,Ballok,U,19870110.0,HUN,,,2003-09-15,2005-08-22
19033,19033,119049,Bjorn,Simon,U,19810120.0,GER,,,2003-10-13,2004-07-19
19034,19034,119050,Carlos,Galvez,R,19880129.0,ECU,,,2003-07-14,2005-09-05
19035,19035,119051,Sebastian,Cannata,L,19840304.0,ARG,,,2003-07-21,2003-07-21
19036,19036,119052,Roland,Dos Santos,U,19680917.0,BRA,,,1997-04-05,2003-05-19
19037,19037,119053,Mohamed,Nashaat,U,19850222.0,EGY,,,2004-05-10,2005-09-12
19038,19038,119054,Guillaume,Bouvier,U,19810929.0,FRA,,,2003-08-04,2003-08-11
19039,19039,119055,Matias,Oddone,U,19791008.0,ARG,,,2003-07-21,2003-07-21
19040,19040,119056,Joe,Morris,U,19801218.0,USA,,,2003-07-21,2003-07-21
19041,19041,119057,Alberto,Lopez Morales,R,19770629.0,ESP,,,2003-04-14,2003-04-14
19042,19042,119058,Hugo,Verge Albiol,U,19830518.0,ESP,,,2001-04-09,2003-04-14
19043,19043,119059,Stefano,Rodighiero,R,19860818.0,ITA,,,2006-09-11,2008-08-18
19044,19044,119060,Andres,Arango,L,19871116.0,ECU,,,2003-07-21,2008-08-11
19045,19045,119061,Caio,Borges,U,19840826.0,BRA,,,2003-07-21,2003-07-21
19046,19046,119062,Andrew,Hamar,U,19840809.0,GBR,,,2003-08-04,2003-08-04
19047,19047,119063,Vincent,Owens,U,19810531.0,USA,,,2003-08-04,2003-08-04
19048,19048,119064,Arturas,Gotovskis,U,19840218.0,LTU,,,2003-08-04,2004-08-16
19049,19049,119065,Mohamed,El Sohafy,R,19850101.0,EGY,,,2005-08-01,2007-09-10
19050,19050,119066,Edson,Abrao,U,19840729.0,BRA,,,2003-07-07,2003-07-07
19051,19051,119067,Oscar,Montanez,U,19801119.0,COL,,,2005-05-02,2005-05-02
19052,19052,119068,Brad,Livingston,U,19850705.0,USA,,,2003-08-11,2003-08-11
19053,19053,119069,Sergei,Larionov,U,19710226.0,RUS,,,1996-07-20,1996-07-20
19054,19054,119070,Adam,Holmstrom,R,19840516.0,SWE,,,2003-08-18,2003-08-18
19055,19055,119071,Ryan,Jones,U,19820223.0,GBR,,,2005-04-25,2005-09-19
19056,19056,119072,Mikhail,Koukouchkine,U,19871224.0,RUS,,,2003-08-11,2003-08-11
19057,19057,119073,Alexei,Miller,U,19820921.0,RUS,,,2007-09-03,2014-08-18
19058,19058,119074,Carlos Eduardo,Rodriguez,U,19850424.0,BRA,,,2003-02-10,2003-02-10
19059,19059,119075,Roberto,Vasques,U,19850519.0,BRA,,,2003-02-10,2003-02-10
19060,19060,119076,Pedro,Silva,U,19840914.0,BRA,,,2003-02-17,2006-09-11
19061,19061,119077,Manuel,Cervantes,U,19581126.0,MEX,,,2003-08-25,2003-08-25
19062,19062,119078,Alfredo,Penagos,U,19810922.0,MEX,,,2003-08-25,2003-08-25
19063,19063,119079,Erick,Ocampo,R,19861214.0,MEX,,,2003-08-25,2003-08-25
19064,19064,119080,Enrique,Barreto,U,19840103.0,MEX,,,2003-08-25,2003-08-25
19065,19065,119081,Victor,Ballinas,U,19840316.0,MEX,,,2003-08-25,2003-08-25
19066,19066,119082,Alejandro,Cano Risco,U,19840409.0,ESP,,,2003-06-23,2003-06-23
19067,19067,119083,Hector,Ortiz Sacristan,U,19850304.0,ESP,,,2003-06-23,2003-06-23
19068,19068,119084,William,Shaw,U,19830805.0,GBR,,,2003-06-23,2003-06-23
19069,19069,119085,Mehdi,Bdiri,R,19771214.0,TUN,,,2003-08-11,2010-09-06
19070,19070,119086,Ivan,Estevez Caballero,U,19810908.0,ESP,,,2003-08-25,2003-08-25
19071,19071,119087,Kevin,Waldner,R,19850516.0,AUT,,,2003-08-11,2003-08-11
19072,19072,119088,Mathieu,Goven,U,19841215.0,FRA,,,2008-11-24,2009-02-09
19073,19073,119089,Jason,London,U,19851112.0,AUS,,,2003-08-11,2003-11-17
19074,19074,119090,Daniel,Iserhard,U,19811204.0,BRA,,,2003-08-11,2003-08-11
19075,19075,119091,Mario,Maya,U,19820527.0,MEX,,,2001-03-12,2003-09-01
19076,19076,119092,Masashi,Jikumaru,U,19830824.0,JPN,,,2003-09-01,2005-09-05
19077,19077,119093,Kwang Hee,Lee,U,19820213.0,KOR,,,2003-09-01,2003-09-01
19078,19078,119094,Alejandro,Juan Rodriguez,U,19850629.0,ESP,,,2003-07-07,2004-07-05
19079,19079,119095,Florian,Gimenes,U,19810804.0,FRA,,,2003-08-18,2003-08-18
19080,19080,119096,Simon,Morris,U,19830118.0,GBR,,,2003-08-18,2004-09-20
19081,19081,119097,Vinod Kumar,Sewa,U,19830101.0,IND,,,2003-03-24,2003-03-24
19082,19082,119098,Frederico,Casaro,L,19820313.0,BRA,,,2003-08-18,2006-11-13
19083,19083,119099,Kenji,Yoshida,U,19800721.0,JPN,,,2003-09-08,2003-09-08
19084,19084,119100,Tomohiro,Ishii,R,19850605.0,JPN,,Q11584907,2003-09-08,2004-09-06
19085,19085,119101,Frederic,Armirail,R,19800802.0,FRA,,,2003-09-08,2003-09-08
19086,19086,119102,Julien,Gillet,U,19800428.0,FRA,,,2003-09-08,2003-09-08
19087,19087,119103,Cedric,Pucheux,L,19830205.0,FRA,,,2003-09-08,2012-09-03
19088,19088,119104,Juan Cruz,Vesprini,U,19840727.0,ARG,,,2003-09-08,2003-09-08
19089,19089,119105,Enzo,Birlangeri,U,19820810.0,ARG,,,2002-08-12,2002-08-12
19090,19090,119106,Marko,Gojanovic,R,19800518.0,USA,,,2000-05-29,2003-11-03
19091,19091,119107,Jermaine,Meikle,U,19851018.0,JAM,,,2003-11-03,2003-11-03
19092,19092,119108,Michael,Marshall,U,19790526.0,USA,,,2003-11-03,2003-11-03
19093,19093,119109,Richard,Dickenson,U,19860714.0,JAM,,,2003-11-03,2003-11-03
19094,19094,119110,Otis,Johnson,U,19830222.0,JAM,,,2003-11-03,2003-11-03
19095,19095,119111,Ryan,Fleming,U,19760314.0,USA,,,2003-09-29,2004-03-01
19096,19096,119112,Julien,Heine,R,19710213.0,CAN,,,2003-09-29,2004-10-04
19097,19097,119113,Roger,Matalonga Ribera,U,19830704.0,ESP,,,2001-10-15,2001-10-15
19098,19098,119114,Jodi,Brosolo,U,19811121.0,ITA,,,2003-04-21,2003-04-21
19099,19099,119115,Jakob,Klaeson,R,19850807.0,SWE,,,2003-09-15,2003-09-15
19100,19100,119116,Martin,Taipale,U,19830809.0,SWE,,,2003-09-15,2005-09-12
19101,19101,119117,Ludde,Jarpmyr,R,19850520.0,SWE,,,2003-09-15,2005-09-26
19102,19102,119118,Mark,Growcott,U,19840129.0,GBR,,,2003-08-04,2003-08-04
19103,19103,119119,Luke,Campbell,R,19850501.0,GBR,,,2004-06-07,2004-06-07
19104,19104,119120,Juli,Signes Perez,U,19870720.0,ESP,,,2003-07-21,2003-07-21
19105,19105,119121,Ignasi,Villacampa Roses,R,19860215.0,ESP,,,2003-07-21,2006-08-28
19106,19106,119122,Lukas,Marsoun,R,19860207.0,CZE,,,2004-05-24,2014-09-01
19107,19107,119123,Petr,Olsak,U,19820911.0,CZE,,,2003-11-10,2004-08-09
19108,19108,119124,Irineu,Araujo,U,19710101.0,BRA,,,2004-09-20,2004-09-20
19109,19109,119125,Daniel,Macko,R,19850529.0,CZE,,,2003-11-03,2003-11-03
19110,19110,119126,Adam,Barratclough,R,19840314.0,GBR,,,2005-09-26,2005-09-26
19111,19111,119127,James,Lloyd,R,19860328.0,GBR,,,2004-05-24,2004-09-27
19112,19112,119128,Ian,Vazquez Rowe,U,19841229.0,ESP,,,2003-08-11,2003-08-11
19113,19113,119129,Carlos,Rivas Costa,U,19840320.0,ESP,,,2003-08-11,2003-08-11
19114,19114,119130,Oscar,Castillon Miguez,U,19861029.0,ESP,,,2006-04-24,2006-06-19
19115,19115,119131,Marc,Harenberg,U,19800924.0,GER,,,2003-10-06,2003-10-06
19116,19116,119132,Cesare,Gallo,R,19880308.0,ITA,,,2005-09-19,2007-08-27
19117,19117,119133,David,Kuczer,R,19841119.0,POL,,,2007-08-13,2007-08-13
19118,19118,119134,Vassilis,Karabetsos,U,19850418.0,GRE,,,2003-10-06,2003-10-06
19119,19119,119135,Timothy,Patient,U,19850926.0,GBR,,,2003-11-10,2008-07-07
19120,19120,119136,Cameron,Ball,U,19830608.0,USA,,,2003-09-08,2003-09-08
19121,19121,119137,Maximiliano,Picon,U,19861108.0,CHI,,,2003-10-13,2005-11-07
19122,19122,119138,Javier,Ferrin Kranewitter,R,19830301.0,ARG,,,2003-11-10,2003-11-10
19123,19123,119139,Jordi,Mullor,U,19850116.0,MEX,,,2003-09-29,2003-09-29
19124,19124,119140,Christian,Blocker,R,19860129.0,GER,,,2003-10-20,2006-08-21
19125,19125,119141,Constantinos,Talianos,U,19810225.0,CYP,,,2003-10-20,2003-10-20
19126,19126,119142,Joscha,Beutel,R,19830921.0,GER,,,2004-08-23,2004-08-23
19127,19127,119143,Varun,Walia,U,19851125.0,IND,,,2004-08-09,2004-08-09
19128,19128,119144,Yaroslav,Sorokin,U,19821201.0,UKR,,,2003-11-17,2004-10-04
19129,19129,119145,Grant,Nibley,U,19870107.0,USA,,,2003-09-22,2003-09-22
19130,19130,119146,Guillaume,Drach,U,19701231.0,FRA,,,2003-10-27,2003-10-27
19131,19131,119147,Alberto,Murra,U,19830619.0,MEX,,,2003-10-06,2005-10-03
19132,19132,119148,Kenneth,Prajoga,R,19871008.0,AUS,,,2003-11-03,2003-11-03
19133,19133,119149,Eduardo,Campos,U,19780321.0,MEX,,,2003-10-13,2007-10-01
19134,19134,119150,Adrian,Somerville,U,19840206.0,AUS,,,2003-08-04,2003-08-04
19135,19135,119151,Aaron,Kosub,U,19830308.0,AUS,,,2003-11-10,2003-11-10
19136,19136,119152,Ryan,Haymond,U,19810828.0,USA,,,2003-10-13,2003-10-13
19137,19137,119153,Rishi,Behl,R,19850924.0,IND,,,2003-03-31,2006-05-22
19138,19138,119154,Borja,Martinez Lejarza,U,19870930.0,ESP,,,2005-02-28,2006-04-10
19139,19139,119155,Pedro,Salas Lozano,U,19820914.0,ESP,,,2003-08-18,2003-08-18
19140,19140,119156,Vincent,Moreta,U,19861025.0,ARU,,,2003-11-17,2003-11-24
19141,19141,119157,Diego,Ksiazenicki,U,19870127.0,URU,,,2003-11-17,2004-11-15
19142,19142,119158,Ignacio,Gesto,U,19840121.0,URU,,,2003-11-17,2003-11-17
19143,19143,119159,Nick,Trkulja,R,19830821.0,AUS,,,2008-02-11,2008-10-13
19144,19144,119160,Aidan,Fitzgerald,U,19850220.0,AUS,,,2003-11-17,2006-10-30
19145,19145,119161,Michael,Krohn,U,,FRA,,,2003-10-27,2003-10-27
19146,19146,119162,Marcos,Alvarez Garrido,U,19880211.0,ESP,,,2003-09-01,2005-08-29
19147,19147,119163,Pablo,Cabrero Nava,U,19780506.0,ESP,,,2003-09-01,2005-08-29
19148,19148,119164,Javier,Rodriguez Cagiao,U,19860128.0,ESP,,,2003-09-01,2004-08-30
19149,19149,119165,Carlos,Garcia De Andoain,U,19870925.0,ESP,,,2003-09-08,2003-09-08
19150,19150,119166,Jonathan,Obrist,U,19840917.0,GUA,,,2003-01-06,2003-01-20
19151,19151,119167,Cristian,Javora,U,19840824.0,GUA,,,2003-01-20,2003-01-20
19152,19152,119168,Amir Mohamed,Ebrahim Bayoumi,U,19850117.0,QAT,,,2004-05-24,2004-11-29
19153,19153,119169,Mohammed Saadon,Al Kawari,U,19830721.0,QAT,,,2003-03-31,2004-04-26
19154,19154,119170,Abdulla,Al Emadi,U,19860621.0,QAT,,,2003-03-31,2003-04-07
19155,19155,119171,Sofiane,Dob,U,19781101.0,ALG,,,2003-05-05,2003-05-05
19156,19156,119172,Nazim,Larbi,U,19841019.0,ALG,,,2003-05-05,2003-05-05
19157,19157,119173,Djazil,Arkoun,U,19810624.0,ALG,,,2003-05-05,2003-05-05
19158,19158,119174,Israel,Monteiro,U,19770215.0,POR,,,1997-09-27,2001-04-23
19159,19159,119175,Antunes,Vasco,U,,POR,,,2003-06-16,2003-06-16
19160,19160,119176,Jorge,Laranjeiro,U,19830531.0,POR,,,2003-06-16,2003-08-25
19161,19161,119177,Matheus,Wagner,U,19840706.0,BRA,,,2003-06-23,2003-06-23
19162,19162,119178,Marcus,Senkbeil,U,19810711.0,GER,,,2003-01-06,2003-01-06
19163,19163,119179,Domagoj,Sekosan,U,19840315.0,CRO,,,2004-05-10,2004-05-10
19164,19164,119180,Miha,Crnkovic,U,19850111.0,SLO,,,2003-08-11,2003-08-11
19165,19165,119181,Monday,Igbinovia,U,19861116.0,NGR,,,2003-08-11,2012-10-22
19166,19166,119182,Destiny,Ford Da Silva,R,19821221.0,NGR,,,2005-08-08,2009-10-19
19167,19167,119183,Collins,Ogbonna,U,19771125.0,NGR,,,2003-08-11,2003-08-11
19168,19168,119184,Rodrigue,Vignikin,U,19800512.0,BEN,,,2000-08-21,2003-08-18
19169,19169,119185,Adrian,Venturi,R,19791205.0,AUS,,,2003-08-11,2004-08-09
19170,19170,119186,Dejan,Zlicar,U,19860623.0,CRO,,,2003-08-18,2003-08-18
19171,19171,119187,Luka,Kukulic,R,19820527.0,CRO,,,2003-08-18,2007-08-13
19172,19172,119188,Marc,Ijzermann,U,19831115.0,NED,,,2003-08-18,2004-11-15
19173,19173,119189,Lukas,Wolff,U,19820318.0,GER,,,2003-08-18,2003-08-18
19174,19174,119190,Edgars,Klavins,R,19790216.0,LAT,,,2003-08-18,2003-08-18
19175,19175,119191,Alexander,Akulich,U,19840422.0,BLR,,,2003-08-18,2003-08-18
19176,19176,119192,Thomas,Murray,U,19810921.0,GBR,,,2003-08-18,2003-08-18
19177,19177,119193,Udoka,Amajioyi,U,19871212.0,NGR,,,2005-08-15,2005-08-15
19178,19178,119194,Marc,Compte Lobera,U,19760820.0,ESP,,,2003-08-18,2003-08-18
19179,19179,119195,Ikechukwu,Ndukwu,U,19840413.0,NGR,,,2003-08-18,2003-10-20
19180,19180,119196,George,Akro,U,19831124.0,NGR,,,2003-08-18,2003-08-18
19181,19181,119197,Tomislav,Tucibat,R,19850302.0,CRO,,,2003-08-25,2003-10-06
19182,19182,119198,Marek,Sramek,R,19830821.0,SVK,,,2004-02-23,2004-05-31
19183,19183,119199,Adnan,Mesic,R,19841230.0,CRO,,,2005-05-30,2005-05-30
19184,19184,119200,Youssef,Miled,U,19830917.0,TUN,,,2005-06-13,2005-06-13
19185,19185,119201,Prakoso,Imanuel,R,19850407.0,INA,,,2003-08-25,2003-08-25
19186,19186,119202,Ketut Nesa,Arta,U,19820216.0,INA,,,2003-08-25,2010-11-01
19187,19187,119203,Yohan,Samawi,U,19831025.0,INA,,,2003-09-01,2003-09-01
19188,19188,119204,Fandi,Suyadi,R,19840820.0,INA,,,2003-09-01,2004-11-22
19189,19189,119205,Andery,Setyawanto,U,19830808.0,INA,,,2005-09-12,2005-09-12
19190,19190,119206,Jesus,Martinez Mozo,U,19870411.0,ESP,,,2003-09-15,2006-04-17
19191,19191,119207,Ernst,Khyo,U,19840228.0,AUT,,,2003-09-22,2003-09-22
19192,19192,119208,Jose Enrique,De La Torre Sanchez,U,19850215.0,ESP,,,2003-09-22,2003-09-22
19193,19193,119209,Jaime,Baron Fernandez,U,19870402.0,ESP,,,2003-10-06,2003-10-06
19194,19194,119210,Eloy,Alcala Martin,U,19640203.0,ESP,,,2003-10-06,2003-10-06
19195,19195,119211,Staffan,Moritz,U,19820826.0,SWE,,,2003-11-17,2003-11-17
19196,19196,119212,Thomas,Bieri,U,19820707.0,SUI,,,2003-11-17,2003-11-17
19197,19197,119213,Vladimir,Nikolenko,R,19860408.0,UKR,,,2003-12-01,2006-01-09
19198,19198,119214,Diego,Rivas Gonzalez,U,19870306.0,ESP,,,2003-12-01,2003-12-01
19199,19199,119215,Guillermo,Celard Perez,U,19840713.0,ESP,,,2003-12-01,2006-06-12
19200,19200,119216,Borja,Vazquez Gonzalez,U,19720203.0,ESP,,,2003-12-01,2003-12-01
19201,19201,119217,Marcin,Maszczyk,U,19830907.0,POL,,,2004-05-17,2004-06-07
19202,19202,119218,Toomas,Jurikivi,U,19860205.0,EST,,,2003-06-23,2003-06-23
19203,19203,119219,Boris,Gubic,U,19830130.0,CRO,,,2003-02-17,2003-02-17
19204,19204,119220,Igor,Muguruza,R,19840307.0,VEN,,,2003-06-23,2005-06-27
19205,19205,119221,Nikola,Djordjevic,U,19830918.0,SRB,,,2003-06-23,2004-06-21
19206,19206,119222,Mladen,Kekus,U,19840329.0,YUG,,,2003-07-21,2003-07-28
19207,19207,119223,Bojan,Bozovic,R,19870223.0,SRB,,Q27630156,2003-08-11,2003-08-11
19208,19208,119224,Jaime,Cabrera,U,19780506.0,COL,,,2003-05-19,2003-05-19
19209,19209,119225,Juan Diego,Garzon,U,19860520.0,COL,,,2003-05-19,2003-05-26
19210,19210,119226,Franklin,Morales,U,19880516.0,COL,,,2003-05-19,2003-05-19
19211,19211,119227,Juan Pablo,Gomez,U,19850406.0,COL,,,2003-05-26,2003-05-26
19212,19212,119228,Jhonny,Perez,U,19740219.0,COL,,,2003-05-26,2003-05-26
19213,19213,119229,Sebastian,Gallego Betancor,R,19880826.0,COL,,,2005-09-26,2005-09-26
19214,19214,119230,Gio,Navrozachvili,U,19870917.0,GEO,,,2003-08-04,2003-08-04
19215,19215,119231,Arman,Harutyunyan,U,19851014.0,ARM,,,2003-08-04,2003-08-04
19216,19216,119232,Hiroo,Kato,U,19750714.0,JPN,,,2003-08-04,2003-08-04
19217,19217,119233,Dan,Vasilescu,U,19831215.0,ROU,,,2006-05-22,2006-06-05
19218,19218,119234,Bogdan,Cuceu,U,19840626.0,ROU,,,2003-07-28,2006-05-29
19219,19219,119235,Andru,Tarnovean,U,19851001.0,ROU,,,2003-07-28,2003-07-28
19220,19220,119236,Alexandru Lucian,Driu Paltineanu,R,19871222.0,ROU,,,2003-08-04,2003-08-04
19221,19221,119237,Robert,Moldoveanu,U,19850820.0,ROU,,,2005-05-30,2005-05-30
19222,19222,119238,Ionut,Nibu,U,19840306.0,ROU,,,2003-08-18,2003-08-18
19223,19223,119239,Stefan,Dumitrescu,U,19840315.0,ROU,,,2003-08-18,2003-08-18
19224,19224,119240,Ioan Bogdan,Gauzin,L,19820624.0,ROU,,,2000-08-21,2001-08-27
19225,19225,119241,Camil,Ilie,U,19840418.0,ROU,,,2003-08-18,2003-08-18
19226,19226,119242,Sergei,Novosselov,U,19800905.0,RUS,,,2003-08-25,2004-04-12
19227,19227,119243,Laurentiu Nicolae,Popescu,U,19811029.0,ROU,,,2003-06-16,2005-05-30
19228,19228,119244,Giovanni,Nascimento,U,19740305.0,BRA,,,2003-08-25,2003-08-25
19229,19229,119245,Nabil,Mourad,U,19860320.0,BRA,,,2003-08-04,2003-08-04
19230,19230,119246,Andre,Cury,R,19760630.0,BRA,,,2003-08-04,2009-08-17
19231,19231,119247,Richemn,Mourad,U,19840409.0,BRA,,,2003-08-04,2003-08-04
19232,19232,119248,Dmitry,Ivanov,R,19871219.0,UZB,,,2004-08-09,2006-10-09
19233,19233,119249,Boris,Kukoc,U,19831124.0,CRO,,,2003-09-22,2003-09-22
19234,19234,119250,Mario,Janjic,L,19860221.0,CRO,,,2003-10-13,2004-08-23
19235,19235,119251,Robert,Loncaric,U,19790608.0,CRO,,,2003-10-13,2003-10-13
19236,19236,119252,Okwudili,Ehirim,U,19760412.0,NGR,,,2003-10-20,2003-10-27
19237,19237,119253,Sheriff,Balogun,U,19850525.0,NGR,,,2003-10-20,2004-08-09
19238,19238,119254,Tom,Jordan,U,19831027.0,GBR,,,2003-10-27,2003-10-27
19239,19239,119255,Yu Chieh,Hung,U,19820124.0,TPE,,,2003-11-24,2003-11-24
19240,19240,119256,Dai Chiao,Lin,U,19860128.0,TPE,,,2003-11-24,2008-09-08
19241,19241,119257,Keng Yi,Lin,U,19830326.0,TPE,,,2003-11-24,2003-11-24
19242,19242,119258,Andrzej,Mach,U,19810530.0,POL,,,2007-08-20,2008-08-18
19243,19243,119259,Przemyslaw,Stec,L,19860609.0,POL,,,2004-08-23,2006-06-05
19244,19244,119260,Julian,Svitolin,R,19850929.0,UKR,,,2003-12-08,2003-12-08
19245,19245,119261,Ara,Harutyunyan,R,19860220.0,ARM,,,2003-12-15,2004-08-02
19246,19246,119262,Julien,Onclin,L,19841103.0,BEL,,,2003-11-10,2004-03-01
19247,19247,119263,Felipe,Castro,U,19840920.0,CRC,,,2004-01-12,2004-01-26
19248,19248,119264,Santiago,Gruter,U,19870904.0,ESA,,,2004-01-12,2005-01-10
19249,19249,119265,David,Ruiz Mata,R,19860107.0,ESP,,,2004-02-09,2006-02-20
19250,19250,119266,Peter,Travella,U,19840418.0,GBR,,,2004-03-09,2004-05-03
19251,19251,119267,Mio,Puhanic,U,19850322.0,AUT,,,2004-02-23,2004-02-23
19252,19252,119268,Leo,Puhanic,U,19840123.0,AUT,,,2004-02-23,2004-02-23
19253,19253,119269,Matko,Maravic,R,19860109.0,CRO,,,2004-02-23,2004-02-23
19254,19254,119270,Ricardo,Fonseca,U,19781023.0,POR,,,2004-03-15,2004-03-15
19255,19255,119271,Jose,Pires Da Silva,U,19851107.0,POR,,,2004-03-15,2004-03-15
19256,19256,119272,Craig,Bankes,U,19840504.0,AUS,,,2003-07-21,2005-11-14
19257,19257,119273,Kevin,Doh,U,19860115.0,NZL,,,2004-03-01,2004-03-01
19258,19258,119274,Jonathan,Hooper,R,19850118.0,NZL,,,2004-03-01,2004-03-01
19259,19259,119275,Sander,Van Grinsven,L,19840723.0,NED,,,2004-03-01,2004-03-01
19260,19260,119276,Kevin,Jay,U,19850414.0,NZL,,,2004-03-08,2004-03-08
19261,19261,119277,Rade,Radinovich,U,19870215.0,NZL,,,2004-03-15,2005-02-21
19262,19262,119278,Scott,Blackmon,U,19860601.0,USA,,,2004-03-15,2004-03-15
19263,19263,119279,Dominic,Metzger,R,19850210.0,GER,,,2005-10-10,2009-08-31
19264,19264,119280,Manuel Ivan,Avila,R,19840227.0,MEX,,,2006-07-17,2006-07-24
19265,19265,119281,Simon Pierre,Weyreuter,U,19850420.0,ARG,,,2004-03-22,2004-03-22
19266,19266,119282,Daniel,Sachs,U,19820124.0,GER,,,2001-09-10,2004-10-11
19267,19267,119283,Bart,Scott,R,19810203.0,USA,,,2004-02-23,2004-02-23
19268,19268,119284,Khaled,Al Thawadi,R,19860216.0,BRN,,,2010-10-11,2010-10-11
19269,19269,119285,Abdul Kareem,Abdul Nabi,R,19870524.0,BRN,,,2004-01-26,2017-03-20
